id,ind_text,tgt_text
emot-train-1207,Yang~ Kangen kamu Pengen meluk kamu Pengen berduaan sama kamu lagi Aku tunggu kok sampe kamu balik Love u sayang  [USERNAME] [URL],Yang~ indau ko lok mêgêp ko lok bêduai ngen ko igai uku mbot ko sapêi belek uku cito ko sayang [USERNAME] [URL] 
indolem-train-2477,Sprei kurang bersih,Sprai ku ang bersih
emot-train-92,"kalau begitu aku ingin mengatakan kepada Desi: aku sayang kamu, Desi. aku suka kamu, Desi. ini adalah ungkapan perasaanku kepada Desi terlepas apakah dia memendam rasa yang sama atau tidak. [URL]","Amên i o uku lok madêak ngen Desi: uku sayang ko, Desi. Uku snang ko, Desi. Dio adeba ungkapan prasaanku ngen Desi jano ba si mêndêm asai dê srai jano coa. [URL]"
emot-test-198,"Saya terlalu sibuk menggalau hingga lupa kalo kemarin lusa oshimen pada zamannya berganti umur yang ke...?? Entahlah, akupun tak tau~ [USERNAME] [URL]","Uku terlalu sibuk ngen kebimbangan sapêi coa tingêt amên bilai o oshimen pado zamannê bi gitêi omor dê ke...?? têak ba,uku kulo coa namên~ [USERNAME] [URL] "
indolem-test-998,"sangat kotor, toilet berkerak tdk disikat. lorong sekitar kamar berserakan spray dan gelas bekas","Ngêi niên,wc (toilet) bêkê ok coa si snikat,lorong glung bilik sprai ngen glas ngêi bêsirok"
indolem-train-1689,"saluran air d westafel buntu, Handuk kasar Jaringan wifi tdk smpai karna dpt kamar plg ujung Untuk air d showernya agak bermasalah dg air pnas dan dinginnya sehingga yg berfungsi cuman air panasnya. Mau komplain nanggung karna cuma bentar disini dan musti jalan kaki kedepan jauh bgt karna dapat kamar plg ujung :/","Saluran biyoa nak wastafel coa panêu, anduk kasar jaringan wifi coa sapêi kerno dapêt bilik paling ujung utuk biyoa nak showernê agok masalah biyoa panês ngen sêngoknê jijai dê bepungsi Cuma biyoa panêsnê. lok komplin tanggung kerno Cuma têgoa nak pyo mestai panêu kekea moi muko uak nyên kerno dapêt bilik paling ujung:/"
indolem-test-12,#Jokowi anak Solo @suwito08: Jokowi Mulai Berani Tampar PDIP. Siapa yang bisa Dikte Presiden Jokowi?  http://bit.ly/189Kryx  @PintarPolitik,#Jokowi anok Solo @suwito08: Jokowi Muloi Binai Têmapêa PDIP. Api dV nam Dikte Presiden Jokowi? http://bit.ly/189Kryx @PitarPolitik
indolem-train-158,"Macam mna opah kenal atuk?""""  """"masa HK SBP"""" """"Atuk kamu ckp cantik baju batik"""" """"Saat tu opah tau, he's the one.","Awêi ipê sêbêi kenal ninik?’’’’ ‘’’’ maso HK SBP’’’’ ‘’’’ ninik ko calak nyên bajau batik’’’’ ‘’’’ waktau o sêbêi namên,coa ade luyên kuni si ( si ba satu2nê)"
emot-train-927,"Make sure sebelum ngatain orang lain jelek, you lebih kece. Make sure sebelum ngatain orang lain tolol, you lebih cerdas. Make sure sebelum ngatain orang lain drama, you bukan orang yang baperan.","Memastikan sê ati madêak tun luyên kidek,ko lêbiak kece.Memastikan sê ati madêak tun bodong,ko lêbiak pitar.Memastikan sê ati madêak tun luyên drama,ko iso si tun dê mudêak singung."
indolem-train-1890,"guru sibuk ngejelasin, murid sibuk main HP.","Guru sibuk têm ang, murid sibuk main HP"
indolem-train-1878,"bangunan tua, kasur tidak bersih, wifi tidak terjangkau di kmr, nilai plusnya dpt hrg murah promo dari airy...","Bangunan tuai,kasua coa bersih.wifi coa sapêi bilik,nilai tambêak nê dapêt go muêak promo kuni airy..."
indolem-train-3531,"TV tidak bersih, tidak dapat sarapan pagi, kamarnya tidak kedap sehingga suara dari luar terdengar.","TV coa bersih, coa dapêt mukmêi pueng, biliknê coa kdap suaro makonê suaro kuni luwêa gi ti uk."
indolem-train-2917,tinggal di tingkatkan dan ke ramahan dan keyamanan buat para tamu terima kasih,Tingêa têmikêt keramahan ngen kenyamanan utuk para tamu mokasiak
emot-train-1088,"Congratulations on your 1st Holly Communion, Xellent. Mommy,Papa, Ompung,Unty, Tulang, Bou, Uda Xaviera are so happy to be able to witness and accompany you on this special day. Semoga Xellent tumbuh mjd anak yang menyenangkan hati Tuhan menjadi Saluran Berkat bagi byk orang. [URL]","Congratulations on your 1st Holly Communion, Xellent.inok,bapok,Ninik,utuk,mamak,bibik,Abang Xaviera senang nyên nam ijai sêksai ngen kêmuat ko lêm bilai spesial yo. Smugo Xellen ijai anok dê sémnang atéi Tuhan jijai dalén berkat utuk tun dau. [URL]"
indolem-train-1770,Pagi buru2 ke kantor. Jadinya sarapan indomie di kantor. Pulang siang k rmh. Ngga ada makanan. Adanya indomie.? ? https://path.com/p/13qzgb,"Kêkabuk gêgulut moi kator,jijainmuk indomi nak kantor.kêbilai belek mdasêi coa ade kmuk.Adenê indomi.? ? https://path.com/p/13qzgb "
emot-train-3422,"aku mau curhat disini aja deh. aq tuh selama suka kpop suka minder sama temen rl walaupun emg temen ku ada yg suka kpop juga. cuma kadang risih sama temen2 yg ngomong stop korea pls shel, dan lainnya.","Uku curhat nak piyo bae gi, uku o jak as kpop galok selek ngen kêkuat kadêak kuatku kulo ade dê as ngen kpop.têtiko agok coa baik kmasai kêkuat madêak stop korea aushel.dê luyênnê"
emot-train-886,"makasih buat 2 bulannya sayang maaf kalo akhir ini sibuk bgt ga bisa selalu ada buat kamu. ga ngehubingin bukan berarti ga kangen, maaf kalo sukanya bikin nunggu sama kesel. i love you","Mokasiak utuk duai bulênnê sayang maaf amên akhir yo sibuk nyên coa nam slalu ade utuk nu. Coa mubung coa bratai coa inadu, maaf amên galo mênêa ko mênungau sapêi ksal. Uku cito ko "
indolem-validation-218,Jumlah Penumpang yang Refund Tiket di Kantor Lion Air Menyusut http://tinyurl.com/pft5t96,Jumlah Penupang dê minoi melek caci Tiket nak Kantor Lion Air tingêa didik http://tinyurl.com/pft5t96
indolem-train-390,"Jenis kaos polo cotton pique bagus buat seragam kampus,kantor,anak remaja masa kini .silahkan mampir ya all","Jenis kaos polo katun pique baês utuk sragam kampus.kantor,anok uai uyo.maro kutê singêak "
emot-validation-108,"Jangan sekalikali dah negosiasi sama Sagitarius, kolo moody lagi berantakan tolong jangan diganggu dulu. ucapannya lebih menyakitkan.. *manusia*","Mêak cêcubo ba tawêa mnawêa ngen Sagitarius.Amên kmasai gidong coa baik tujung jibêak gêmangau kilêak, keceknê mgis atêi.. *manusia* "
indolem-test-964,"Kak, ikt kuis afgan yuk, yg sunslik itu ? Ya gilaaa gue udh hijab, rambut juga gak lurus -_- http://ask.fm/a/c25j7oia","Bang, milêm kuis Afgan ba, dê sunslik o ? gilo jano uku bi hijab, buk kulo coa lu us  -_- http://ask.fm/a/c25j7oia "
emot-train-790,"Commuting pagi dari Bintara ke Pejambon ada 3 KRL, yaitu 06.34, 06.45, atau 07.09. Selama lancar, naik KRL di antara opsi tsb ga pernah telat. Tadi gw subuh ke Jatinegara jemput istri. Pulang eh ketiduran baru bangun jam 06.30. Masi ngejar KRL 07.09 dan sampe kantor jam 07.54.","Commuting paeng kuno Bintaro moi Pejambon ade têlau KRL,06.34,06.45,jano 07.09.slamo lacêa,kênek KRL nak antaro pilihan o coa pêrnêak tlat.Nano uku moi Jatinegara dêmapêt ngênyan .Belek tidua klongon bi jam 06.30.Gi jêmalang KRL 07.09 sapêi kantor jam 07.45."
emot-train-2913,"Heads Up - Warpaint (2016) Nah ini bandnya si mbak T tadi juga ga kalah kece. Walopun lagu2nya lebih ngepop dan lebih 'mainstream' dari yg sebelumnya tp gak bikin ke kecean mbak2 ini luntur. W suka banget So Good, Whiteout, sm The Stall [URL]","Perhatian - Warpaint (2016) nah dio bandnê si T nano kulo coa alêak baês,kunyauba lêgau2nê lebiak ngepop ngen lebiak ‘arus utamo’ kuni dê ayok yo tapi coa mênêa lutur kebaês slawêi2 yo. Uku snang nyên kêmbiak baês, Whiteout, sm The Stall [URL] "
indolem-train-1080,"Fasilitas yang dijamin Airy vs kenyataan: 1. TV: chanel banyak, tp tdk ada remote 2. Free Wi-Fi: ada, tp koneksi sangat lambat bahkan utk aplikasi pengirim pesan pun tdk bs digunakan 3. AC: memuaskan 4. Comfy & clean bed: hanya 'clean' 5. Hot& cold shower: hanya 'cold' 6. Amenity kit: memuaskan 7. Free mineral water: memuaskan","Fasilitas dê jnamin Airy vs kenyataan: 1. TV: chanel dau, tapi cao ade remot 2.Wi-Fi gratis: ade,tapi koneksi cênok utuk aplikasi kmirim pêsên kulo coa nam gmuno 3 AC: puês 4.kepatuhan ngen kebersihan pnan tidua: Cuma ‘nersih’ 5. Shower panés ngen séngok. Cuma ‘séngok’ 6.Perlengkapan pués 7. Biyoa mineral gratis : pués"
emot-train-3100,"Alhamdulillah di tempat kami tempat belanja lokal malah jauh lebih murah dan lengkap dari lapak sebelah, ga usah disuruh udah aja semua ke sana ? Usaha yang ihsan dan rapi harusnya milik punya org Islam. [URL]","Alhamdullilah nak pnan keme pnan belanjo lokal uak lêbiak mudêak ngen lêkêp kuni dê jêmuoa dêpêak yo, jibêak ngut snayo mini bae kutê? Usahao dê Ihsan ngen rapi harusnê dê têmuan tun Islam. [URL]"
emot-train-426,di komix saja haha iya nih hahaha :d batuk bu aji aha uhuk :d sepi tanpa kamu :(,Muk komix bae haha au die hahaha: botok bu aji aha uhuk : sunyai coa ade ko:( 
emot-test-275,"Well, jujur gw keluar air mata waktu denger kabar [USERNAME] ini bakal bubar. Banyak kesan yang bisa gw dapatkan disini. Bisa tertawa bareng bareng, diskusi bersama yah walaupun sebatas chat di group Line. Gak ada sepah sepuh fans disini, karna semua sama dan 1 Tujuan","Baik, jujur uku kêluak biyoa matai waktau têmi uk bito [USERNAME] dio bakêa bubar. Dau knangan dê uku dapêt nak yo. Nam tawai spok, diskusi spok walaupun Cuma chat nak grup Line. Coa dê tênuai nak pyo kerno, kutê srai ngen do tujuan"
indolem-train-3318,"Kelebihannya Hanya Karna dekat dengan pusat kota,  kekurangannya hotel nya tua,  tempat parkir yang kurang memadai,  tidak ad air panas,  layanan telf di kamar tidak berfungsi,  pelayanan kamar yang lamban, dll","Kelebihannê Cuma pa ok tngêak kota,ku ang nê hotelnê bi tuai,pnan parkir ku ang lai,coa si biyoa paanês,layanan telpon nak bilik coa pungsi,playanan bilik cêndok,dll"
indolem-train-1874,Ternyata PDIP Marah Besar Saat Jokowi Pilih BH http://dlvr.it/8gC9jl,Ternyato PDIP mêngiak nyên pas Jokowi miliak BH http://dlvr.it/8gC9jl
indolem-train-1820,wifi y palsu. air panas y rusak.,"Wifinê palsu,biyoa panêsnê usak"
emot-train-1572,aku takut acc ke suspend atuh lah jangan sampe kek. ini acc pernah ke suspend kl ke suspend lagi masuk ke kategori suspend permanen,Uku sabên stuju moi suspend ba jibêak sapêi ba.dio stuju pernêak moi suspend amên moi suspend igai masuk moi kategori suspend permanen
indolem-train-2266,"pelayanan buruk , ngga niat terima tamu","Pelayanan kidek,coa niat têmimo tamu"
emot-train-723,"Kadang alasanku jadi penyimak abadi di grup chat ya cuma takut terabaikan, karna diabaikan kamu seorang saja sudah sakit, apalagi diabaikan sama semua orang yang ada di grup itu.","Têtiko alasanku jijai penyimok abadi nak grup chat gi Cuma sabên coa gênle,kerno bi coa gênle tun su ang bae bi sakit,ipê igai kutê tun dê ade nak grup o."
emot-train-1915,njir dada sebelah kiri sakit :&,Woiii dado dêpêak kidêu gis :&
emot-train-2966,"Pengen resign tapi ko takut nanti ga lebih better, ngerasa nyaman tapi ko batin... aku ga paham yang salah ada di diri aku atau siapa sih","Lok bêdan tapi sabên be mêak coa lêbiak kuni yo,ngêding nyaman tapi prasaan...uku coa faham dê salêak ade ngen uku jano api ba"
emot-train-495,"Lisa, semoga aja kamu ga denger berita ini ya, kalopun mendengar udah cukup kamu tau aja dan jangan sampai kamu ketemu yanglek, bahkan ngeliat sedikit pun jangan. Itu bakalan serem banget.",Lisa smugo ko coa têmi uk brito yo gi.amên ko têmi uk cukup ko bae jibêak sapê ko têmau yanglek. amên nam kêmliak didik kulo jibêak.do o bakêa mênyabên nyên.
emot-test-183,"Yaampun aslii deh ga lagi ngopi malem2 -,- alhasil ga bisa tidur sampe jm 4 pagi trus jam /6 udah kebangun lagi dan ga bisa merem lagi sampe sekarang padahal mata berat tapi ga bisa diajak merem jugaaa","Gen padêak ba cigai gi ngupi kêkêlmên-,-smudonê coa nam tiduar sapêi jam pat pueng trs jam/num bi klongon igai cigai nam mêjêm igai sapêi uyo padahal matai bi bênêk tapi coa nam najok mêjêm kulo"
emot-train-3059,"Jadi kalian vote selama ini karena mau semua serba graris, haloo terus kalian pikir bangtan bisa ngadain asupan buat kalian itu juga gak butuh duit. Minta serba gratis terus bangtan mau lo kasih makan apa?","Jijai pilihan udi sêlamo yo lok kutê sêbo gratis,haloo trus udi peker bang Tan nam made kmuk utuk udi o coa pakêi caci. minoi sêrbo gratis trus bang Tan udi lok mêlêi muk jano?"
emot-train-2074,inshallah kalo gua ada rejeki bisa foto bareng tom gua ga bakal kasih aturan ini itu ina inu ribet! gua post kesini bukan buat pamer tapi berbagi kebahagian jadi croplah komuk gua sesuka hati anda [URL],Inshaa Allah amên uku ade jêrkai foto spok Tom uku bakêa coa dau aturan dio do o pa êak! Uku alau miyo coa si utuk pamer tapi bêbagiak kesenangan ijai cropba papêaku sêklok atêinu [URL] 
indolem-test-585,"Tidak ada nuansa airy room nya seperti tempat lain, air minum gelas bukan botol. Perlengkapan mandi dan makanan harus diminta. Tidak di ingatkan sarapan. Pelayanan sangat jelek. Thanks","Coa ade nuansa bilikné awéi pnan luyén, biyoa menem gelas coa si kaco,kracok mendai ngen kmuk harus ninoi.Coa si mingét mukméi pueng.Pelayanan kidek nyén. Mokasiak"
indolem-train-583,"kamar nya bersih, pelayan nya juga baik, akses nya gampang. kamar  mandi nya oke, cuma air panas nya mati, so lumayan lah.","Biliknê bersih,playannê kulo baik.dalên moi mini mudêak.kamar mêndainêi padek, Cuma biyoa panêsnê matêi, ijai jibêak ba da."
indolem-validation-365,"Yang dikasih hanya kamar biasa bukan Airy Room, sudah di komplain tapi tidak di respon","De nêlêi Cuma bilik biaso iso si Airy Room,bi komplen tapi coa ade respon"
emot-test-426,"Cinta yang baik juga harus bisa membuatmu menjadi lebih baik dari sebelumnya. Bila cintamu membuat hidupmu lebih buruk, maka jangan takut untuk melepaskannya pergi.","Cito dê baik harus kulo nam mênêa ko jijai lêbiak baik kuni ayok yo. Amên cito nu mênêa idupnu lêbiak kidek buruk, mako mêak sabên utuk mpas si lalau. "
indolem-test-682,"Pada tahun 1962, sekolah di Tanganyika ditutup karena suatu kejadian yaitu epidemi tawa (ketawa menular) yang berlangsung selama 6 bulan.","Taun 1962,skulah nak Tanganyika tnutup kerno ade kejadian epidemi tawai (tawai maliak) ka an slamo num bulên"
indolem-train-1695,bagus seh tp AC ny panas...,Baês ba tapi ac nê panês...
emot-train-175,"Liat show terakhir stun deh, lincah bet... Curiga pas bayi ga dibedong tuh opa Mick RT [USERNAME]: [USERNAME] sex nya itu Den yg bikin muda terus","Kêmliak pertunjukan terakhir Stun,kricas nyên...curiga pas anok titik nêbdong de e ninik Mick RT [USERNAME]: [USERNAME] Seksi nê o Den dê mênêa u ai trus"
emot-train-667,"[USERNAME] Hendaknya masing-masing umat jangan sok lebih pintar masalah keyakinan,iman kepercayaan,tidak segampang ini bicara rohani karena itu ada di aliran darah hidup kita.Banyak membaca terus belajar sampai kiamat itu benar-benar menjemput kita.","[USERNAME] klokné mémasing umat jibéak asai pitar masalah keyakinan, iman kepercayoan, coa kmudéak o madéak rohani kerno o ade nak lém daléak idup té. Dau mbaco trus bélajéa sapéi kiamat bébénéa démapét ité."
emot-train-3435,"[USERNAME] Helloowww pak [USERNAME] Asian Games tinggal hitungan minggu dan Jakarta masih blm kelar berbenah, apakah anda tidak malu ? Palembang 95% pengerjaan hampir kelar. Dan anda pak Anies urusin trotoar pun blm selesai2. Anda itu Gubernur"," [USERNAME] Halooo pak [USERNAME] Asian games tingêa itungan mingau Jakarta gi masiak sti sudo pênyêp,jano ko coa selek ? Palembang sembilan puluak lêmo persen bi lok sudo.ngen ko pak Anis murus trotoar bae ati sêsudo.Ko Gubernur"
emot-train-3070,Halo Polisi.. Halo Densus 88 Halo Divisi Humas Polri Kog masih ada saja akun kutil lendir penuh kebencian dan ada unsur provokatif gini di biarkan exist di Sosial Media Instagram?! CC : [USERNAME] [URL],Halo plisi..Halo Densus88 Halo Divisi humas Polri gêntai gi ade bae akun gumêi landiak pênuak jêngik ngen ade unsur provokatif barêak yo nunyau exist nak sosial media instagram?!CC : [USERNAME] [URL]
indolem-train-801,"Mau baju fashion original merk terkenal seperti H&M,Forever 21, Zara,Mango discount up to 80%. Cek IG: @kenbertshop","Lok bajau dê asli merk terkenal seperti H&M,Forever 21, Zara,Mango discount up to 80%. Cek IG: @kenbertshop"
emot-validation-221,"Tersenyum saja walau terpaksa saat kau di khianati sahabat atas janji dan sumpah setianya, karena kau sdg di perlihatkan betapa bangsatnya dia dan dijauhkannya hatimu dari memberi rasa sayang padanya","Senyum bae kadêak têpakso pas kuatnu khianat ngen janjai supêak setianê,kêrno si gidong kêmten padêak kideknê si ngen mêuak atêinu kuni asai sayang ngen si"
indolem-validation-378,"#Teknologi Setelah pakai berlian 5 M, kini Syahrini dandan nggak nyambung http://dlvr.it/8g8NZm  #Assadiqulhaq","#Teknologi Pas Makêi Berlian Lêmo( 5) M, Uyo Syahrini brias coa nyambung http://dlvr.it/8g8NZm #Assadiqulhaq"
indolem-train-2198,kamar mandinya air hangat rusak,Kamar mêndainê biyoa panêsnê usak
emot-train-1084,"Cowo yg berpenghasilan kecil tapi usaha sendiri itu JAUH lebih patut di sukai, di hargai, dari yg berpenghasilan besar tapi lewat belakang.","Sêmanêi dê asea nê titik tapu usaho deweko uak lêbiak pas utuk cênito.nêgo, kuni dê asea lai tapi liwêt blakang."
indolem-train-1374,Kotor makanan pagi nasi goreng saja. tapi ibunya baik ramah,Kotor mukméi pueng méi gureng bae. Tapi mbéiné baik ngen ramah
emot-test-265,hore hihi moment sekali ye capai sih tapi menyenangkan,Hore hihi ksempatan debat ba payêak ba tapi snang
indolem-train-1197,"501 kamar mandi agak bau, sprei nya kurang bersih. selebihnya oke","Lêmo kosong satu Kamar mêndai agok kêmon, sprainê ku ang bersih. Dê lunyênnê jibêak ba"
indolem-train-1381,"Pesan 2 kamar cuman dapat sandal 2 pasang,  kamar bau","Mêsên duai bilik Cuma dapêt slop duai pasang,bilik kêmon"
emot-train-2090,"wanna one, kami tetap disini. di tempat ini. cinta dan dukungan kami tidak akan pernah terhenti dipenghujung tahun. kami akan terus, tetap, selalu mencintai dan mendukung kalian.","Lok do, keme têp pyo. Nak pnan yo. Cito ngen dukungan keme coa bakêa pêrnêak bêdan nak akhir taun. Keme bakêa trus, têp,slalu cêmito ngen dêmukung udi."
indolem-train-307,Ada saatnya dimana kita harus merelakan sesuatu yang kita sayang untuk pergi.. Ya emang sakit! Tapi itu demi kebaikan diri kita sendiri. :),Ade saatnê nak ipê itê harus ikhlas jano dê ipê smayang utuk lalau..au memang gis! Tapi do o demi kebaikan awdk tê dewek. :) 
indolem-train-1314,"resepsionis ny parah jam 12 mlm blm bisa tidur wifi sm tv kabel dimatiin jadi cuma bisa nonton semut sambil nyari semut di kamar,mana pintu keluar dikunci jd gk bisa cari makan atau pesen gofood.tp parah soal tp sm wifi","Resepsionisnê parah jam duai belas kêlmên ati nam tidua wifi nge tv kabel bi nunuak ijai Cuma nam temoton smut samo mêsoa smut nak bilik, ipê bang kluwêa knucai ijai coa nam mêsoa kmuk atau mêsên gofood.tapi parah masalah tv ngen wifi"
