id,text,label
indolem-train-3342,"kamar inda sasuai rap na diiklankon.kamar golap,pengap,AC juo rada gaor,kamar maridi inda ias,lante kusam,siperei kucel,kamar on songon kamar sisa.bahkan diruang tonga tempat mangecet adong huting markeliaran harana pinggan bekas mangan tamu leng marserakan. on pengalaman manginap hami na tarburuk sepanjang hami manginap dibeberapa tempat baik dibagasa/luar negeri.",negative
indolem-train-3562,AAC NDANG NGALI!! BILUK DORUN JALA GODANG RONGIT. AEK LAS NDANG MANGOLU. TV HOLAN PAJANGAN ONDENG DO??,negative
indolem-train-1156,"kamarna marabu sun,torus pittu na inda bisa dikutci ngen bagasan au panik anggo oppot-oppot adong na masuk.kamar maridina klosetna juo dursun baru tarida inda unjung disapu dipel",negative
indolem-train-1983,"#BreakingNews: Aneh, asi Menkumham Standar Ganda Pengesahan Pengurus PPP rap Golkar? http://tinyurl.com/lagcrks ",negative
indolem-validation-97,"Tweeps, naeng mamboto lapatan na boi di dapothon ho tinggki mangallang gadong jurur? Jaha artikelnya di son -> http://bit.ly/1xTW0lS ",positive
indolem-train-79,Mangalangi kacang tiap ari boi mangambat alregi,positive
indolem-test-452,Siperei hurang ias.. mangido asa diparohahon dohot perlengkapan maridi diparade tangan cek in,negative
indolem-train-3051,podomanna hurang ias,negative
indolem-validation-330,resepsiosnisna dang lambok,negative
indolem-validation-108,"nyaman,ias,tv sajo na hurang deges inda adong na bisa ditonton jelas.ac ngali.",positive
indolem-train-401,hotelnai jeges harana na baru dope napedo muap apek. job sajo roa manginap dison.,positive
indolem-train-2867,tolong lammu i paias muse daa,negative
indolem-train-1228," tipi pe dang jelas gombaran na,  di bugasan podoman pe ribut hian.  paridian pe hurang ias ",negative
indolem-train-367,molo golap pe dang hutadikkon ??? Naeng tu ho do au martahan by Afgan ? https://path.com/p/2tBOp6,positive
indolem-train-2485,"Allah madung lehen peluang masuk sikola agama,dapot ilmu,dapot dongan2 na pade,tai ia inda hargai rap pilih giot marbuat dosa tanpa rasa marsalah",negative
indolem-train-3201,"Tutup ila """"@NKRIndonesia79: Aneh bin ajaib :) >> PDIP Dinilai Aneh anggo Tarimo Badrodin Kapolri http://ln.is/nasional.inilah.com/T4Bdw ? ||@PintarPolitik",negative
indolem-train-3253,untuk palayanan na leng hurang rap anggo bisa lobi ditingkatkon buse giot pasilitasnai,negative
indolem-test-138,Motor Ramah Lingkungan UMM Siap Tanding di Manila http://republika.co.id/r/nk7wil,positive
indolem-train-3001,siaran ni tv na dang bagak snack na dang adong,negative
indolem-validation-232,"buruk,hasur adong bekas sperma siperei juo aek muap karat hasur pernai pe sego sabun habis pasword wifi inda huboto",negative
indolem-train-2657,"Jokowi 'Sirang Podoman' Dohot PDIP, Demokrat Melamar  http://dlvr.it/8fp9RV",negative
indolem-validation-10,Sada sikkola di Norwegia ndang mangalehon PR tu muridna asa lobi puna tikki tu sisolhotna.,positive
indolem-train-2250,Suami-istri Mangkader PDIP Mangotot Maju Pilkada - http://JPNN.com  http://goo.gl/fb/p2vlVB  #KotawaringinTimur,negative
indolem-test-819,"Raffi ahmad lomos hian, ndang diboto dia wots boha molo lelangan :(",negative
indolem-train-220,Borua on molo mangan di kantin hot hundulanna. 5taon sikkola disi 5 taon hunduk di hundulan na sarupa.,positive
indolem-train-1507,Petinggi PDIP Kota Tarakan di Gerebek Tingki Patubihon Manuk - Indopos http://goo.gl/fb/QVre0D  #tarakan,negative
indolem-train-1398,"PDIP Dipunten Asing molo Manjalo Badrodin Kapolri: INILAHCOM, Jakarta-Anggota Komisi III DPR Fraksi Golkar, Bam... http://bit.ly/1Lp7288",negative
indolem-test-52,Pangaladen na burju jala lambok ias jala sonang ale ac na dang ngali.,positive
indolem-train-3546,Syahrini mangulagi muse Dang ro tu Panjouan ni Mabes Polri: Syahrini mulak muse dang mamenuhi panjouon ni penyidik Bareskri... http://tinyurl.com/l6hdqcn,negative
indolem-validation-66,"halak mangan na bersyukur setara rap halak puaso na marsabar.""""(HR.Bukhari)",positive
indolem-train-391,"mardalani tu pasar, manuhor abit batik.agia pe status dang na imbaru ale molo mardalani ikkom doi. https://instagram.com/p/zeNbqQqV4s/",positive
indolem-train-2953,biasana au dapot panganon di room on inda adong sama sekali ac na muap cuka (nauboto songon cuka tai aneh doma.,negative
indolem-train-3349,Politikus PDIP Sebut Megawati madung http://Dikriminalisasi-JPNN.com : JAKARTA - Politikus PDI Perjuangan Sukur Nababan... http://bit.ly/19MJ0GD,negative
indolem-train-1038,Jumlah penumpang na Refund Tiket di Kantor Lion Air Manurun: Angka panumpang na tarlantar alani delay par... http://bit.ly/1LpceZU,positive
indolem-test-440,"anggo inda mananda,asi syahrini bisa foto rap Feriyani lim? http://dlvr.it/8fvMgc",negative
indolem-validation-255,"Molo itinerary tu saputaran Seminyak, inganan na bagak jala relatif jonok manang na tu dia. Kamar mandi porlu dipanaek haiason na, asing ni i DENGGAN",negative
indolem-train-1072,Wifi ndang boi dipahe. Godang rotak di siperei. Godang rongit,negative
indolem-train-3130,Hotelna gabe sada tu kost. Songon na dorun jala ribut. Haiason porlu ditingkathon.,negative
indolem-test-652,"hal na manyebalkon ima habis pulsa,hp lobet,inda adong paccokan buse(???)",negative
indolem-train-141,Molo lao tu pantai ingkon gabe dame do dirasa kan. ingkon cool je. Tu na denggan molo tentang pantai ?,positive
indolem-train-240,sudek na denggan do di bugasan pe ias. ale holan sada do na hurang. wipi na hurang hona tu sudek podoman,positive
indolem-train-838,"?hatia ngolu malehen au saratus alasan giot tangis,ho ro maroban saribu alasan anso mikim ?>>http://bit.ly/1zkUE2p",positive
indolem-train-2687,"Tarhilala.. Siperei on bou angir, alani hurang ias",negative
indolem-train-2929,"Pangadisan ni Motor Susa, Laba  Tunas Ridean Melorot http://bit.ly/1BqSKTi",negative
indolem-train-3476,"Inganan na menak, bagak saluhutna, holan panghobasionna do na hurang, mangido pssword wifi ndang di lehon. sidalian",negative
indolem-test-11,"?Andorang ngoluku mangaleon saratus sidalian lao tarilu, ro ma ho mamboan saribu sidalian lao suping?>> http://bit.ly/1zkUE2p",positive
indolem-test-396,"podoman hurang ias, adong mocci di bugasan podoman di ngat2  inang ni pat hu",negative
indolem-train-1655,sahat saonari au marpikkir dope boasa si ottong olo disuru pahe abit borua? kan gabe kala bagak ahu?? http://instagram.com/p/zXOfhGp5XI/,negative
indolem-test-754,adong istilah tarsandiri tu namanghilala mabiar lao tu singkola ima 'Didaskaleinophobia'.,negative
indolem-train-779,dung panyosalan inda manonton live konser afgan.saindana Trans 7 manyadiahon? (at gang bidan yati) ? https://path.com/p/eY7ek,positive
indolem-train-75,Unang patulushu tu akka naung lao. Tulus tu manang aha na boi ulahononmu lao mambaen ngolum dumenggan,positive
indolem-train-3637,Podomanna bagak toilet hurang ias,negative
indolem-train-2388,"ndang dos tu angan-angan biluk sompit, dorun, lamari abit ndang adong, biluk paridian dorun, aek gelleng, aek las mate... satpam ramah... *nb:porlu dipature fasilitas..",negative
indolem-train-3118,Kamar agak gelleng dohot tv na mungil hian. Kamar mandi agak kotor. Selimut dohot sprei adong noda - noda na ale marsogot sidung di komplain di ganti dohot na agak na ias.kolam renang  aek na kotor dohot nga leleng dang di kuras. Nangpe saotik manecewahon alai agak tarubati dohot snack airy dohot bath set airy. Over all lumayan ma,negative
indolem-train-455,"Las roha ku tikki gelleng godang imajinasi hu jala  marnahaccit ala marmeam di luar jabu,  dang na gabe di likes/retweets di aplikasi ni hp""""? annon",positive
indolem-train-2960,2:42:09 PM dalan hayam wuruk  adong na maruppak batang2 jala di dondoni motor:BPBD DPS,negative
indolem-train-2156,"#tinkling_music > Baen Video Klip, Syahrini Pake Konsep Absurd http://goo.gl/fb/lNVF1Z ",negative
indolem-train-1997,"kelak,anggo inda au na ho inginkon.siapkon sajo pamatangmu dikaol kenangan na ngalian.harana,dung kehe,au lupa cara mulak.",negative
indolem-test-949,"mansai2 jut roha. wifi mate, gaor, ndang dilehon gobar",negative
indolem-train-3005,"moof au rap keluarga kecewa manginap dison.hanya gara-gara ulos hona sampakan susu anak,au di honahon ces 150 ribu.padahal au manginap 2 borngin baru mambuat 2 kamar.harani on au jera rap kapok giot manginap dison.tarimokasih",negative
indolem-test-544,"Adong ma saotik... hurang jonok. ale porlu do di parrohaon hian kasur nai. nattuari hudapoti kasur nai jormat hian, godang angka obuk, dang dope dipaias i jala dang dope di ganti seprei  na di pakke sian na parpudi i.",negative
indolem-train-782,"Receptionist ni hotel na tung lambok, kamar na pe ias bidang jala di lean dope snack ganup ari. alai nantuari aek lasna di kamarmandi hurang bagak",positive
indolem-train-1603,"kamar na lumayan lambas jala menak tu arga na ura alai parkarejo na paiashon hurang mamparateatehon haiason i kamar, muap anggo ni sigaret. haiason i lorong-lorong pe dang diparateatehon.",negative
indolem-train-3237,"MediPutra ; PDIP inilai aneh anggo manarimo Badrodin kapolri: INILAHCOM,jakarta-Anggot..... http://bit.ly/1Lp6W0d http://fb.me/medi putra.sh",negative
indolem-test-918,"Jadwal Padat Sappe Dang Sanga Maradi, Syahrini: Au Gabe Borua Alogo: Sosok Syahrini boi didokkon... http://bit.ly/1AWvZ9H  #Kabari",negative
indolem-test-1004,unang salahon boru boru molo disada tingki ibana lao alani ibana loja dohot sifat mu na jais jala dang hea manghargai parjuangan ni iban :'),negative
indolem-test-790,karyawan hurang lambok jala hurang burju,negative
indolem-validation-292,RT @KabarRakyat_Co:Dualisme Kepemimpinan Golkar Dipengaruhi Pilkada Kabupaten http://kr-c.tk/1AX7gSv,negative
indolem-train-1020,"bilik nai tagi...ac ngali kamar maridi paccur adong aek milasna,ias,tv Icd,adong panganon kotak na pe...tai ditoru tempat modom nai inda dohot isapu jadi adong debuna..tai kasaluruhan puas rap tagi,staff ramah doma..",positive
indolem-test-219,"Ragam_jakarta:syahrini akkon rela marmilas-milas selama proses pambuatan video musik terbaruna,seperti it....http://bit.ly/1LIJ6km",positive
indolem-train-568,repath - foto rap syahrini surabaya ???? (rap Poppy) [pic] ? https://path.com/p/3ZVOVz,positive
indolem-train-2826,"paima so adong dukak, lao ma tu asa unang seriweuh on *di pake mekap,manusui, dipake baju*",negative
indolem-train-2626,"parkarejona hurnag dengan bad, kasurna hurang empuk, gobarna tipis addukna tipis Snack dang adong bad",negative
indolem-train-1345,"pesan kamar double bad, dapotna twin bad. anduk na kotor. snacks ingkonn dijalo parjolo baru pe dilean. kamarna di lantai 3 alai dang adong na mangurupi lao mamboan koper tu kamar. dang adongt lift",negative
indolem-validation-41,"#B ahagia i sederhana, tikki hp gok notifikasi sian itoani na isina torus mambaen mekkel-mekkel sandiri<3 -upit",positive
indolem-validation-25,#KonserSianRoha abang ganteng @afgansyah_reza ??? ? Mauliate Cinta by Afgan ? https://path.com/p/6zN6L,positive
indolem-train-2818,"Dibugasan  bidang do ale tipi chanel na saotik do na dapot, flush toilet dohot wastafel na pe mate, lobi na pe dang ias.",negative
indolem-train-3393,"aekna hurang sedap uapna, jala kamar mandi hurang dirawat .. porlu dipadenggan hape tempatna nga bagak",negative
indolem-train-595,"Syahrini mamangke parhiasan 5M, mantap kan :3 #songonima #sada",positive
indolem-train-697,"kamar maridi keranna rap ganan ni anduk haraton,kasaluruhan oke,mangannai manuk siak na sattak tabo sayang nakkin lobi saotik",positive
indolem-train-1743,Sian umur 12 taon  au sahat tu 17 taon dang na balga. nungga mambahen sial jolma i,negative
indolem-test-693,"Kamar mandi na hurang bagak, aek na gelleng... wifi na dang adong, bahat bagudung...",negative
indolem-train-1598,"sprei,ulos rap battal muap apek,untung mangoban ulos rap battal sandiri jadi inda sesak pas modom",negative
indolem-train-2056,kualitas furnitur dohot kebersihan porlu ditingkathon,negative
indolem-test-311,"Molo nasida halak Indonesia, HP si Penny takkas nungga dirazia si Leonard jala disuru delcon baoai, diorai pajumpang",negative
indolem-train-741,"konser musik""""ngen roha"""" afgan,bakal tayang di trans 7 satokkin jam 19.00 wib.bete kan inda soppat manonton live nai natuari,silahkan dinikmati :)",positive
indolem-train-2470,"dang boi di pakke jolma na kurus, gabe di pakke ganjal ni meja. WC maraek hian, AC  ribut,  di toru ni podoman pe jormat hiana godang angka rompak2.",negative
indolem-train-1042,Anggota komisi I dewan perwakilan Rakayat RI meutya hafid mandukung langkah kementrian luar negeri manarik dut....http://bit.ly/18d63Kc,positive
indolem-train-3418,"cukup Nyamn,tai lante rap kaco kamar maridi,waktu au manginap hurang ias.",negative
indolem-train-868,Manat-manat  Aa Raffi molo mulak salamat  malam minggu rapdohot parsonduk bolon nadihaholongi ? cc @RaffiAhmadLagi @Lady6igi,positive
indolem-train-972,"? baru sada langkah lainna giot ditulis sebagai sada kebajikan tusia, pade hatia kehe sangape mulakna? (HR. Ahmad)",positive
indolem-train-2290,"unang martangiang turun udan da, mblo RT @dellyellie: salamat mangan, asa gogo mangadopi arsak mu di malam minggu on :)",negative
indolem-train-1927,ias do nian kamarna alai maap kamar mandi na hurang ias adong bokas obuk di pambuangan aek wastapelna pe dorun adong obukna..,negative
indolem-validation-208,mohon dipature : 1.aek hangat menek 2.deposit na dipaulakkon sasuai rap na disetorkon padahal inda adong karusakan na ditimbulkon.,negative
indolem-train-2739,"Ahu marborngin ndang  gok sadari ala : 1. Bantal na diparade ndang suman (jogal, warna bantal coklat, ukuran gelleng) 2. AC  porlu di cek muse soarana karas si bagas ruangan jala suhu nungga 18 alai ndang mardai ngalina. 3. cat tembok di biluk paridian nungga porlu dipature muse alana godan na malik-lik 4. aek las leleng haruarna  ",negative
indolem-train-3534,inda ra maridi...kahabisan baju...napedo adong na hiang...napedo mambuat na dilaundry... #baladaanakkosan (di kostan malabar)? https://path.com/p/2XZb8x,negative
indolem-test-202,Yihaaiiii bagak jala poso dope nga dapot doorprize songoni ma molo nga family gathering kantor ?(w/Oky [pic] ?https://path.com/p/41MgDX,positive
indolem-train-2713,"Manonton TV mambaen halak gabe godang mangan. Lammu manghibut acarana, lammu hamu naeng mangan.",negative
indolem-train-551,Angka pidong sigak mangalean 'hadia' tu angka dakdanak na naeng mangalean nasida mangan. http://bbc.in/1LH6Ak3,positive
indolem-train-3100,Bambang: PDIP Muruk Hian Ditingki Jokowi Pilih BH : http://rakyatsulsel.com/bambang-pdip-marah-besar-saat-jokowi-pilih-bh.html ?,negative
indolem-train-2437,"molo backpacker  manga naso porla porlu adong ma di penginapain i,molo hotelna dang pola boa. Alai dang hu saraton ho tusi mamboan poso poso, dak danak manag natua tua alani kamar mandina dang ias, anddukna nunga coklaton, sprei dohot aka na lainna pe dang ias tarbereng. Hair dryer na holan sana to sada hotel. Dang tarsadia aek na mohop. malo naeng manginum aek na mohop ikon tu restoran. Wi-fi pe ikon tu resroran",negative
indolem-test-688,cc: @vegas_organizer RT @ivonurdioputra: Min electric run tiket na sajo inda dapot sanga aha..baju rap stik inda dapot tiket karotes maido,negative
indolem-train-2728,"Hona piccit  HP Pavillion x360  alana warna na seksi hian,  boasa  ikhon hapal jala borat ? http://www.bhineka.com/mob_products/sku01414004/hp_pavillion_x360_-_red.aspx?",negative
indolem-test-73,Manyeblak i ma mambahen sonang.. Karejo di kantor na godang manguras otak dohot pikiran ^_^,positive
indolem-train-2596,"Dang adong Internet I bagas kamar hape hita ro i bagas rangka adong karejo, jadi tolong pastihon fasilitisna toho adong.",negative
indolem-train-2610,"Biasa sajo, kamar na dang pala bidang. Haiason na hurang, di lanci adong puntung ni sigaret dohot abu ni sigaret.",negative
indolem-train-4,dang hea songonon jonok na molo wawancara dohot si Afgan Syahreza.#bLognabaru @Blogbaru http://shar.es/1WAN1b sian @bagihonmai,positive
indolem-test-717,"ahu booking 2kamar ari sabtu, aek na mate ujung na dang boi maridi manang na lao tu na koncing. kamar mandi tung mansai rotap.  Podoman na denggan, haiason ni kamar na lumayan. panondangan ni ruangan hurang lampu.",negative
indolem-train-1634,"Biasa do nian panganon na si sogot, ale hurang ias na.",negative
indolem-test-238,"tempat modom nyaman,bilik ias,adong aek milas,palayanan ramah,kamar maridi ias,2 borngin na sattak nyaman,tai sayangna tv nai antena nai inda deges.mangolu tai tv nai bahat porkisna",positive
indolem-train-3249,"kamar lumayan nyaman rap rapi sesuai rap harga,tai sayang inda disediahon tempat sampah,tissue rap anduk,keset lante tarligin dursun songon na madung dipake sebelumna oleh tamu (inda digotti) kamar maridi juo tarligin dursun",negative
indolem-train-777,"#ikhondifollow Pilkada na Serentak, PDIP dang olo  mangandalhon Jokowi -http://JPNN.com http://dlvr.it/8gBT6C #pilkada",positive
